,sm,sm_noise,dir,ssf,sat_id,proc_flag,corr_flag,conf_flag,slope40,slope40_noise,curvature40,curvature40_noise,sigma40,sigma40_noise,snow_prob,frozen_prob,abs_sm_gldas,abs_sm_noise_gldas,abs_sm_hwsd,abs_sm_noise_hwsd,vod,distance,soil_moisture,soil_moisture_flag,soil_moisture_orig_flag,index
2015-09-03 20:39:41.249982,40.329998,4.88,0.0,1.0,3.0,0.0,0.0,0.0,-0.07474513,0.00082555047,-0.0015410598,9.130319e-05,-8.2960005,0.091000006,0.0,0.0,,,,,0.6026625,0.014105902986111111,0.274,G,M,2015-09-03 21:00:00
2015-09-04 08:53:29.999017,23.369999,5.2999997,1.0,1.0,3.0,0.0,0.0,0.0,-0.07475662,0.0008284539,-0.0015369774,9.172456e-05,-8.6310005,0.097,0.0,0.0,,,,,0.6025029,0.0045139002662037036,0.291,G,M,2015-09-04 09:00:00
2015-09-04 19:33:37.500007,19.51,5.45,0.0,1.0,4.0,0.0,0.0,0.0,-0.07475662,0.0008284539,-0.0015369774,9.172456e-05,-8.707001,0.1,0.0,0.0,,,,,0.6025029,0.018315972141203705,0.272,G,M,2015-09-04 20:00:00
2015-09-05 10:12:48.749990,11.509999,5.47,1.0,1.0,3.0,0.0,0.0,0.0,-0.07481255,0.0008329598,-0.0015292071,9.2298265e-05,-8.869,0.09900001,0.0,0.0,,,,,0.6020709,-0.008897569328703704,0.246,G,M,2015-09-05 10:00:00
2015-09-06 19:37:35.625008,3.12,5.45,0.0,1.0,3.0,0.0,0.0,0.0,-0.07485888,0.0008356149,-0.001523836,9.266409e-05,-9.038,0.096,0.0,0.0,,,,,0.6017438,0.01555989574074074,0.261,G,M,2015-09-06 20:00:00
2015-09-07 20:57:00.000010,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-08 10:05:22.499987,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-08 19:50:46.874990,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-08 20:36:11.249994,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-09 19:30:11.249990,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-10 10:09:20.624988,5.94,5.4,1.0,1.0,3.0,0.0,0.0,0.0,-0.07520699,0.0008457888,-0.0014900211,9.332393e-05,-9.0060005,0.097,0.0,0.0,,,,,0.5994811,-0.006488715138888889,0.249,G,M,2015-09-10 10:00:00
2015-09-12 20:53:28.124998,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-13 09:07:15.000014,4.04,5.08,1.0,1.0,3.0,0.0,0.0,0.0,-0.07553835,0.00084967824,-0.0014648102,9.426897e-05,-9.064,0.09,0.0,0.0,,,,,0.5975388,-0.005034722384259259,0.258,G,M,2015-09-13 09:00:00
2015-09-13 10:01:56.250009,4.16,5.17,1.0,1.0,4.0,0.0,0.0,0.0,-0.07553835,0.00084967824,-0.0014648102,9.426897e-05,-9.062,0.09200001,0.0,0.0,,,,,0.5975388,-0.0013454862152777777,0.263,G,M,2015-09-13 10:00:00
2015-09-13 19:47:20.625013,18.029999,5.08,0.0,1.0,4.0,0.0,0.0,0.0,-0.07553835,0.00084967824,-0.0014648102,9.426897e-05,-8.783,0.093,0.0,0.0,,,,,0.5975388,0.008789062349537037,0.236,G,M,2015-09-13 20:00:00
2015-09-14 08:46:26.249998,31.08,5.2799997,1.0,1.0,3.0,0.0,0.0,0.0,-0.0756758,0.00085065415,-0.0014589846,9.4521114e-05,-8.526,0.1,0.0,0.0,,,,,0.596866,0.009418402800925926,0.283,G,M,2015-09-14 09:00:00
2015-09-15 19:51:14.998998,16.97,4.92,0.0,1.0,3.0,0.0,0.0,0.0,-0.07581654,0.0008518435,-0.0014503974,9.469286e-05,-8.817,0.09,0.0,0.0,,,,,0.59610575,0.0060764004861111115,0.287,G,M,2015-09-15 20:00:00
2015-09-15 20:46:00.000009,23.949999,4.97,0.0,1.0,4.0,0.0,0.0,0.0,-0.07581654,0.0008518435,-0.0014503974,9.469286e-05,-8.676001,0.093,0.0,0.0,,,,,0.59610575,0.009722222118055556,0.287,G,M,2015-09-15 21:00:00
2015-09-16 19:30:39.375002,22.33,5.29,0.0,1.0,3.0,0.0,0.0,0.0,-0.075938895,0.00085316424,-0.0014492641,9.47045e-05,-8.713,0.09900001,0.0,0.0,,,,,0.5956219,0.020377604143518517,0.297,G,M,2015-09-16 20:00:00
2015-09-17 20:49:58.125010,30.699999,5.08,0.0,1.0,3.0,0.0,0.0,0.0,-0.076028235,0.0008525483,-0.0014527354,9.463147e-05,-8.544001,0.096,0.0,0.0,,,,,0.59538805,0.006966145717592593,0.306,G,M,2015-09-17 21:00:00
2015-09-18 09:58:29.999990,47.89,4.7,1.0,1.0,4.0,0.0,0.0,0.0,-0.07611548,0.00085099397,-0.0014566368,9.4388335e-05,-8.1970005,0.091000006,0.0,0.0,,,,,0.59517413,0.0010416667824074074,0.31,G,M,2015-09-18 10:00:00
2015-09-18 19:43:54.374995,34.27,4.99,0.0,1.0,4.0,0.0,0.0,0.0,-0.07611548,0.00085099397,-0.0014566368,9.4388335e-05,-8.473001,0.095000006,0.0,0.0,,,,,0.59517413,0.011176215335648148,0.299,G,M,2015-09-18 20:00:00
2015-09-20 19:47:46.873996,6.8399997,5.0899997,0.0,1.0,3.0,0.0,0.0,0.0,-0.07633308,0.0008502695,-0.0014657731,9.413982e-05,-9.030001,0.09200001,0.0,0.0,,,,,0.59462476,0.008485254675925926,0.299,G,M,2015-09-20 20:00:00
2015-09-20 20:42:31.875007,23.39,4.9,0.0,1.0,4.0,0.0,0.0,0.0,-0.07633308,0.0008502695,-0.0014657731,9.413982e-05,-8.695001,0.091000006,0.0,0.0,,,,,0.59462476,0.012131076307870371,0.303,G,M,2015-09-20 21:00:00
2015-09-22 10:15:39.374010,17.72,5.2799997,1.0,1.0,4.0,0.0,0.0,0.0,-0.076657444,0.0008506535,-0.0014719795,9.395539e-05,-8.816,0.09900001,0.0,0.0,,,,,0.5936041,-0.010872384375,0.292,G,M,2015-09-22 10:00:00
2015-09-23 09:00:13.125014,42.66,4.87,1.0,1.0,3.0,0.0,0.0,0.0,-0.07675829,0.0008481065,-0.0014787967,9.372896e-05,-8.311001,0.094000004,0.0,0.0,,,,,0.59342164,-0.00015190988425925925,0.312,G,M,2015-09-23 09:00:00
2015-09-23 19:40:26.248986,53.05,4.95,0.0,1.0,4.0,0.0,0.0,0.0,-0.07675829,0.0008481065,-0.0014787967,9.372896e-05,-8.1,0.097,0.0,0.0,,,,,0.59342164,0.013585081180555555,0.317,G,M,2015-09-23 20:00:00
2015-09-25 09:58:52.500010,22.8,4.97,1.0,1.0,3.0,0.0,0.0,0.0,-0.07689759,0.0008436161,-0.0015003578,9.3271774e-05,-8.709001,0.093,0.0,0.0,,,,,0.59350353,0.0007812498842592593,0.302,G,M,2015-09-25 10:00:00
2015-09-27 10:12:13.124998,11.53,5.3199997,1.0,1.0,4.0,0.0,0.0,0.0,-0.0770553,0.00084759475,-0.0015282615,9.340384e-05,-8.93,0.098000005,0.0,0.0,,,,,0.59369284,-0.008485243032407407,0.28,G,M,2015-09-27 10:00:00
2015-09-27 20:42:54.374020,0.0,5.27,0.0,1.0,3.0,0.0,1.0,0.0,-0.0770553,0.00084759475,-0.0015282615,9.340384e-05,-9.206,0.093,0.0,0.0,,,,,0.59369284,0.011870671064814814,0.301,G,M,2015-09-27 21:00:00
2015-09-28 08:56:41.248996,5.1,5.3199997,1.0,1.0,3.0,0.0,0.0,0.0,-0.077117026,0.00084806926,-0.0015452891,9.347577e-05,-9.055,0.096,0.0,0.0,,,,,0.59393513,0.0023003588425925927,0.28,G,M,2015-09-28 09:00:00
2015-09-29 10:16:00.000009,10.67,5.52,1.0,1.0,3.0,0.0,0.0,0.0,-0.0771819,0.0008473438,-0.0015602604,9.351297e-05,-8.938001,0.101,0.0,0.0,,,,,0.59410936,-0.011111111215277778,0.285,G,M,2015-09-29 10:00:00
2015-09-30 19:40:46.874986,0.0,5.39,0.0,1.0,3.0,0.0,1.0,0.0,-0.077255115,0.00084724696,-0.0015723412,9.355786e-05,-9.163,0.096,0.0,0.0,,,,,0.59417313,0.013346354328703704,0.271,G,M,2015-09-30 20:00:00
2015-10-02 10:08:44.999995,14.2699995,5.2799997,1.0,1.0,4.0,0.0,0.0,0.0,-0.07752496,0.00084836193,-0.0015927461,9.323569e-05,-8.863001,0.096,0.0,0.0,,,,,0.59374416,-0.006076388831018518,0.275,G,M,2015-10-02 10:00:00
2015-10-02 20:39:22.500013,1.6999999,5.19,0.0,1.0,3.0,0.0,0.0,0.0,-0.07752496,0.00084836193,-0.0015927461,9.323569e-05,-9.114,0.09200001,0.0,0.0,,,,,0.59374416,0.014322916516203705,0.276,G,M,2015-10-02 21:00:00
2015-10-03 08:53:11.250014,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-05 09:51:52.499995,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-06 20:56:41.248996,38.07,5.33,0.0,1.0,3.0,0.0,0.0,0.0,-0.078171305,0.0008514567,-0.0016300892,9.331595e-05,-8.391001,0.101,0.0,0.0,,,,,0.5924033,0.0023003588425925927,0.312,G,M,2015-10-06 21:00:00
2015-10-07 19:50:41.249996,38.219997,4.9,0.0,1.0,4.0,0.0,0.0,0.0,-0.078303106,0.00085395353,-0.0016364771,9.3413655e-05,-8.389,0.093,0.0,0.0,,,,,0.5920971,0.006467013935185185,0.315,G,M,2015-10-07 20:00:00
2015-10-08 08:49:37.500016,23.55,5.39,1.0,1.0,3.0,0.0,0.0,0.0,-0.07845423,0.0008563063,-0.0016411494,9.352671e-05,-8.684,0.101,0.0,0.0,,,,,0.59167403,0.007204860925925926,0.335,G,M,2015-10-08 09:00:00
2015-10-11 10:22:26.250017,31.609999,5.49,1.0,1.0,4.0,0.0,0.0,0.0,-0.07884292,0.00086054084,-0.0016611336,9.377879e-05,-8.526,0.104,0.0,0.0,,,,,0.590805,-0.015581597418981482,0.336,G,M,2015-10-11 10:00:00
2015-10-11 20:53:09.374990,30.81,5.2999997,0.0,1.0,3.0,0.0,0.0,0.0,-0.07884292,0.00086054084,-0.0016611336,9.377879e-05,-8.542001,0.1,0.0,0.0,,,,,0.590805,0.004752604282407407,0.291,G,M,2015-10-11 21:00:00
2015-10-12 09:06:54.374980,14.849999,5.04,1.0,1.0,3.0,0.0,0.0,0.0,-0.078989916,0.0008601152,-0.0016721168,9.3823546e-05,-8.860001,0.091000006,0.0,0.0,,,,,0.5905706,-0.004796006712962963,0.32,G,M,2015-10-12 09:00:00
2015-10-12 19:47:13.124993,2.46,5.33,0.0,1.0,4.0,0.0,0.0,0.0,-0.078989916,0.0008601152,-0.0016721168,9.3823546e-05,-9.108001,0.095000006,0.0,0.0,,,,,0.5905706,0.008875868136574074,0.301,G,M,2015-10-12 20:00:00
2015-10-14 10:05:30.000007,20.23,5.29,1.0,1.0,3.0,0.0,0.0,0.0,-0.07936037,0.000859801,-0.0016896634,9.401127e-05,-8.7560005,0.098000005,0.0,0.0,,,,,0.5897053,-0.003819444525462963,0.291,G,M,2015-10-14 10:00:00
2015-10-14 20:45:52.498984,22.199999,5.1099997,0.0,1.0,4.0,0.0,0.0,0.0,-0.07936037,0.000859801,-0.0016896634,9.401127e-05,-8.717,0.094000004,0.0,0.0,,,,,0.5897053,0.009809039537037037,0.32,G,M,2015-10-14 21:00:00
2015-10-15 08:59:39.375006,44.27,5.1099997,1.0,1.0,4.0,0.0,0.0,0.0,-0.07949898,0.00085854664,-0.0016994929,9.403951e-05,-8.276,0.098000005,0.0,0.0,,,,,0.5894705,0.00023871520833333333,0.316,G,M,2015-10-15 09:00:00
2015-10-16 10:18:58.125014,55.51,5.31,1.0,1.0,4.0,0.0,0.0,0.0,-0.07968872,0.0008561572,-0.0017072454,9.408949e-05,-8.054001,0.10300001,0.0,0.0,,,,,0.58899546,-0.013172743217592592,0.308,G,M,2015-10-16 10:00:00
2015-10-16 20:49:33.750007,36.6,5.2,0.0,1.0,3.0,0.0,0.0,0.0,-0.07968872,0.0008561572,-0.0017072454,9.408949e-05,-8.431001,0.098000005,0.0,0.0,,,,,0.58899546,0.00724826380787037,0.33,G,M,2015-10-16 21:00:00
2015-10-17 09:03:20.624017,30.47,5.0099998,1.0,1.0,3.0,0.0,0.0,0.0,-0.079861574,0.00085534697,-0.0017109085,9.420093e-05,-8.557,0.094000004,0.0,0.0,,,,,0.5884712,-0.0023220372337962964,0.306,G,M,2015-10-17 09:00:00
2015-10-17 19:43:44.999991,41.25,5.0899997,0.0,1.0,4.0,0.0,0.0,0.0,-0.079861574,0.00085534697,-0.0017109085,9.420093e-05,-8.341001,0.097,0.0,0.0,,,,,0.5884712,0.011284722326388889,0.336,G,M,2015-10-17 20:00:00
2015-10-18 21:03:11.249012,55.649998,5.3599997,0.0,1.0,4.0,0.0,0.0,0.0,-0.080064334,0.00085383566,-0.0017132169,9.4196235e-05,-8.057,0.104,0.0,0.0,,,,,0.58780414,-0.0022135302314814816,0.311,G,M,2015-10-18 21:00:00
2015-10-19 19:47:20.625013,18.539999,5.0699997,0.0,1.0,3.0,0.0,0.0,0.0,-0.08027477,0.00085498736,-0.0017135303,9.419778e-05,-8.805,0.093,0.0,0.0,,,,,0.58705735,0.008789062349537037,0.298,G,M,2015-10-19 20:00:00
2015-10-19 20:42:22.500002,25.71,4.98,0.0,1.0,4.0,0.0,0.0,0.0,-0.08027477,0.00085498736,-0.0017135303,9.419778e-05,-8.661,0.09200001,0.0,0.0,,,,,0.58705735,0.012239583310185185,0.294,G,M,2015-10-19 21:00:00
2015-10-20 08:56:09.374012,32.82,5.25,1.0,1.0,4.0,0.0,0.0,0.0,-0.08057348,0.00085339305,-0.0017046245,9.394908e-05,-8.528001,0.1,0.0,0.0,,,,,0.58575106,0.0026692822685185184,0.319,G,M,2015-10-20 09:00:00
2015-10-22 09:54:52.499984,27.65,4.79,1.0,1.0,4.0,0.0,0.0,0.0,-0.08107516,0.00084374996,-0.0016920401,9.2982475e-05,-8.648001,0.09,0.0,0.0,,,,,0.58363295,0.003559027962962963,0.317,G,M,2015-10-22 10:00:00
2015-10-22 19:40:16.874988,24.68,5.22,0.0,1.0,4.0,0.0,0.0,0.0,-0.08107516,0.00084374996,-0.0016920401,9.2982475e-05,-8.709001,0.09900001,0.0,0.0,,,,,0.58363295,0.013693576527777777,0.32,G,M,2015-10-22 20:00:00
2015-10-23 20:59:41.249990,25.05,5.37,0.0,1.0,4.0,0.0,0.0,0.0,-0.08132189,0.00083634205,-0.0016857717,9.230217e-05,-8.71,0.10300001,0.0,0.0,,,,,0.58259505,0.00021701400462962963,0.313,G,M,2015-10-23 21:00:00
2015-10-24 09:58:22.500012,22.84,4.97,1.0,1.0,3.0,0.0,0.0,0.0,-0.08160707,0.00082959596,-0.0016782144,9.158217e-05,-8.764001,0.094000004,0.0,0.0,,,,,0.5813921,0.0011284720833333332,0.315,G,M,2015-10-24 10:00:00
2015-10-24 20:38:52.500015,30.71,4.75,0.0,1.0,4.0,0.0,0.0,0.0,-0.08160707,0.00082959596,-0.0016782144,9.158217e-05,-8.603001,0.091000006,0.0,0.0,,,,,0.5813921,0.014670138715277777,0.309,G,M,2015-10-24 21:00:00
2015-10-26 10:12:01.874003,32.579998,5.1099997,1.0,1.0,4.0,0.0,0.0,0.0,-0.08213509,0.00082570716,-0.0016619192,9.084895e-05,-8.583,0.1,0.0,0.0,,,,,0.5791184,-0.00835502318287037,0.328,G,M,2015-10-26 10:00:00
2015-10-27 08:56:09.374012,15.79,5.12,1.0,2.0,3.0,0.0,0.0,1.0,-0.08243724,0.0008231075,-0.0016430479,9.0607355e-05,-8.944,0.098000005,0.0,0.0,,,,,0.57757723,0.0026692822685185184,0.301,G,M,2015-10-27 09:00:00
2015-10-27 19:36:48.749020,28.05,5.16,0.0,1.0,4.0,0.0,0.0,0.0,-0.08243724,0.0008231075,-0.0016430479,9.0607355e-05,-8.690001,0.101,0.0,0.0,,,,,0.57757723,0.016102441898148148,0.276,G,M,2015-10-27 20:00:00
2015-10-28 10:15:26.248996,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-29 09:09:56.249994,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-29 19:40:11.249993,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-31 10:08:31.874981,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-31 20:38:46.874980,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 08:52:33.749996,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 19:33:20.624017,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 20:52:39.374990,47.34,4.7999997,0.0,1.0,4.0,0.0,0.0,0.0,-0.083846755,0.0008292778,-0.0015397927,9.081006e-05,-8.344001,0.09900001,0.0,0.0,,,,,0.57011503,0.00509982650462963,0.264,G,M,2015-11-02 21:00:00
2015-11-03 09:51:15.000018,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-05 19:50:26.248991,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-07 10:08:26.249986,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-08 19:33:14.999988,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-10 09:06:26.250007,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-10 10:01:33.749990,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-10 19:46:56.250009,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-12 19:50:30.000007,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-12 20:45:35.625006,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-13 08:59:22.499982,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-14 10:18:39.375004,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-15 09:03:03.749999,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-15 19:43:26.249982,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-16 21:02:52.500009,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-17 10:01:44.999980,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-17 19:47:09.374984,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-17 20:42:03.749993,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-18 08:55:48.749984,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-18 19:26:35.625007,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-19 10:15:09.375018,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-20 19:39:56.249994,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-22 19:43:48.750000,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-24 19:57:03.749993,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-25 08:56:16.874998,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27 09:09:31.874990,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27 19:40:26.248986,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-28 08:48:43.125015,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-28 20:59:54.375004,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-29 10:08:07.500018,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-29 19:53:31.874981,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-29 20:39:05.624990,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30 08:52:54.373984,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01 10:12:14.999017,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01 20:52:13.125002,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-02 09:05:59.999012,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-02 19:37:03.749984,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-03 20:56:30.000012,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-04 10:04:35.625004,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-06 20:48:39.375004,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07 09:02:26.249981,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07 19:33:43.123994,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-08 20:53:03.749994,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-09 09:06:52.499995,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-09 10:01:03.748986,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-11 19:50:56.249995,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-11 20:45:03.749017,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-12 08:58:50.624999,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-16 19:47:31.875002,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-16 20:41:31.875010,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-17 08:55:18.749986,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-19 09:00:01.874984,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-19 19:39:26.249996,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21 09:58:44.999991,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21 19:44:09.374994,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-22 08:51:48.749999,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-23 10:11:11.250017,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-24 19:35:58.124993,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-25 20:55:20.624005,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-26 09:09:05.625002,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-26 09:55:20.624998,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-27 08:48:16.874986,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-28 19:53:07.500018,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-28 20:39:24.374998,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31 09:05:35.625015,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31 09:51:56.250004,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31 19:37:22.499993,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-01 20:56:44.999005,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-02 20:35:58.124980,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 19:29:01.874988,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 20:48:16.874986,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05 19:33:58.125000,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-07 10:00:44.999984,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-07 19:46:09.374987,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-09 10:05:45.000006,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-09 19:51:09.375009,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-09 20:44:46.874999,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-10 08:58:35.624998,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12 09:03:39.374990,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12 09:57:14.999996,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12 19:42:39.375000,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-13 21:02:05.624987,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-14 19:47:43.124992,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-15 19:27:09.375015,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-16 10:14:22.499995,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18 20:58:33.750015,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-22 08:56:46.874996,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-22 19:35:41.250009,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-26 19:52:48.749003,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-26 20:39:29.998987,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-28 10:12:39.374986,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-28 20:51:28.125004,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-02 20:47:52.499017,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-03 09:01:39.374999,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-07 19:51:13.125019,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-08 08:58:03.750017,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-08 19:30:35.623986,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-09 20:49:54.375000,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-10 09:56:43.125013,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-13 08:54:30.000019,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-14 10:13:50.625012,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-14 20:46:30.000008,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15 09:00:18.749003,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-17 09:59:01.875015,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-17 19:44:26.249012,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-17 20:37:13.124010,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-19 20:43:07.500000,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-20 19:35:07.498994,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-21 10:16:14.999003,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22 09:08:15.000010,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22 19:41:05.624995,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-23 08:47:26.249994,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-23 21:00:33.750008,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-24 19:52:16.874020,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-24 20:39:44.999990,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-26 10:12:54.374020,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-27 19:37:43.124987,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-28 20:57:07.498984,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29 10:03:20.625009,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29 20:36:20.624999,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01 08:50:07.500015,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01 19:28:07.499986,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02 10:09:31.875018,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02 20:47:24.375009,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-03 09:01:11.249020,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-03 19:34:20.625019,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-05 09:07:31.874998,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-05 09:59:50.624982,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-07 20:43:52.498991,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-09 10:16:56.249996,,,,,,,,,,,,,,,,,,,,,,,,,,
